grain_ID;grain_R;grain volume;b/a;a;b;c
4137,00;27,93;91224,80147;0,88;30,4421382;26,74696948;26,74696948
4138,00;20,73;37313,36815;0,74;25,23572506;18,78797737;18,78797737
4139,00;14,10;11753,94966;0,66;18,62133353;12,2755856;12,2755856
4140,00;33,50;157435,4327;0,50;53,43994812;26,52002459;26,52002459
4141,00;11,28;6018,022223;0,51;17,7491937;8,996907894;8,996907894
4142,00;61,64;981146,5409;0,32;131,8098292;42,15496522;42,15496522
4143,00;26,76;80285,58521;0,77;31,87738092;24,52071716;24,52071716
4144,00;11,28;6018,022223;0,94;11,76219842;11,05193541;11,05193541
4145,00;15,96;17021,53731;0,91;16,96324377;15,47749364;15,47749364
4146,00;7,46;1741,489552;0,51;11,61688976;5,982341459;5,982341459
4147,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
4148,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
4149,00;20,10;33996,00489;0,98;20,34583524;19,9724745;19,9724745
4150,00;10,17;4407,464687;0,63;13,88899924;8,703914957;8,703914957
4151,00;32,04;137771,1802;0,77;38,19139763;29,34621594;29,34621594
4152,00;9,36;3430,542792;0,90;10,02223081;9,03971869;9,03971869
4153,00;7,98;2127,692162;0,54;12,06749385;6,487861186;6,487861186
4154,00;35,12;181456,0115;0,85;39,04893475;33,30709688;33,30709688
4155,00;16,27;18028,5703;0,85;18,11476127;15,414166;15,414166
4156,00;9,36;3430,542792;0,56;13,79574099;7,704857303;7,704857303
4157,00;17,62;22901,85833;0,91;18,79764203;17,05451486;17,05451486
4158,00;21,85;43701,93721;0,80;25,34914837;20,28730475;20,28730475
4159,00;6,91;1381,976598;0,61;9,653290181;5,846128526;5,846128526
4160,00;8,46;2538,853126;0,60;11,88436917;7,141450281;7,141450281
4161,00;19,85;32747,76098;0,55;29,55865647;16,26313085;16,26313085
4162,00;16,45;18641,9865;0,79;19,19726691;15,22586898;15,22586898
4163,00;25,31;67915,30166;0,82;29,00197767;23,64425887;23,64425887
4164,00;19,13;29336,65277;0,69;24,52206072;16,89983615;16,89983615
4165,00;32,41;142604,9859;0,52;50,40827531;25,98795649;25,98795649
4166,00;22,03;44799,02537;0,80;25,63191724;20,42675745;20,42675745
4167,00;18,06;24685,93596;0,42;32,37857517;13,49123253;13,49123253
4168,00;64,23;1110189,088;0,73;79,13666985;57,87157302;57,87157302
4169,00;28,91;101171,4005;0,82;32,86521629;27,10917674;27,10917674
4170,00;16,45;18641,9865;0,59;23,2764811;13,82748282;13,82748282
4171,00;5,74;793,7643171;0,54;8,68202469;4,671872403;4,671872403
4172,00;17,62;22901,85833;0,87;19,39350506;16,79047194;16,79047194
4173,00;29,18;104075,7334;0,76;35,12322887;26,59703461;26,59703461
4174,00;33,73;160796,9732;0,62;46,59670487;28,70232164;28,70232164
4175,00;14,66;13192,26783;0,79;17,11881231;13,56371357;13,56371357
4176,00;18,50;26514,07599;0,68;24,03219868;16,22920293;16,22920293
4177,00;37,21;215822,9805;0,83;42,15310435;34,96147577;34,96147577
4178,00;19,13;29336,65277;0,82;21,84892356;17,90383031;17,90383031
4179,00;8,46;2538,853126;0,50;13,40781617;6,723500795;6,723500795
4180,00;9,36;3430,542792;0,45;16,02659851;7,148524947;7,148524947
4181,00;10,93;5462,742159;0,55;16,36007866;8,92829133;8,92829133
4182,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
4183,00;23,26;52727,50025;0,72;28,88202892;20,87663207;20,87663207
4184,00;18,98;28622,11277;0,47;31,49405633;14,72964363;14,72964363
4185,00;23,77;56255,02688;0,80;27,51791465;22,09167288;22,09167288
4186,00;22,21;45905,14333;0,84;24,99904673;20,93749135;20,93749135
4187,00;18,28;25594,56478;0,79;21,44465648;16,87990597;16,87990597
4188,00;42,34;317885,7154;0,67;55,47939435;36,98497641;36,98497641
4189,00;21,35;40762,19543;0,57;31,22059718;17,65484365;17,65484365
4190,00;20,59;36538,71174;0,65;27,48102506;17,81623149;17,81623149
4191,00;14,10;11753,94966;0,67;18,4553788;12,33065443;12,33065443
4192,00;10,17;4407,464687;0,63;13,88785576;8,704273274;8,704273274
4193,00;29,45;107007,338;0,58;42,28775522;24,57848782;24,57848782
4194,00;41,75;304747,3836;0,54;63,32913212;33,89408545;33,89408545
4195,00;19,83;32665,0994;0,90;21,31354123;19,12801399;19,12801399
4196,00;41,58;301101,8966;0,48;67,7349795;32,57661378;32,57661378
4197,00;28,77;99729,54147;0,93;30,1335634;28,10880358;28,10880358
4198,00;20,73;37313,36815;0,51;32,29268169;16,60870862;16,60870862
4199,00;24,27;59857,88849;0,77;28,92138368;22,22833116;22,22833116
4200,00;13,23;9703,040283;0,94;13,75222867;12,97845722;12,97845722
4201,00;22,74;49276,9533;0,81;26,20929327;21,18604861;21,18604861
4202,00;7,85;2028,739883;0,64;10,59611334;6,760760969;6,760760969
4203,00;22,74;49276,9533;0,44;39,07770584;17,35054375;17,35054375
4204,00;12,93;9049,045146;1,00;12,92720748;12,9272073;12,9272073
4205,00;38,82;245051,7352;0,85;43,23942753;36,78278585;36,78278585
4206,00;23,69;55661,83103;0,40;43,82117119;17,41375578;17,41375578
4207,00;20,34;35259,71755;0,78;24,00119828;18,72745005;18,72745005
4208,00;29,18;104075,7334;0,51;45,76438018;23,30057524;23,30057524
4209,00;25,47;69184,72617;0,77;30,21840322;23,37895272;23,37895272
4210,00;7,05;1469,243707;0,80;8,200689895;6,539995058;6,539995058
4211,00;15,19;14684,8938;0,95;15,68795355;14,94885581;14,94885581
4212,00;36,35;201111,0556;0,55;53,83222998;29,86430984;29,86430984
4213,00;32,29;140987,5478;0,75;39,16517745;29,31541351;29,31541351
4214,00;19,95;33245,19003;0,78;23,56697074;18,35135869;18,35135869
4215,00;20,92;38354,63441;0,85;23,32170898;19,81456002;19,81456002
4216,00;10,17;4407,464687;0,58;14,65037131;8,474728622;8,474728622
4217,00;19,29;30057,04187;0,86;21,31505458;18,34786724;18,34786724
4218,00;7,46;1741,489552;0,62;10,29801368;6,353885726;6,353885726
4219,00;19,13;29336,65277;0,67;24,9148887;16,76607868;16,76607868
4220,00;12,93;9049,045146;0,87;14,18924754;12,33892687;12,33892687
4221,00;10,56;4925,676281;0,60;14,88584958;8,88795435;8,88795435
4222,00;12,22;7634,414253;0,64;16,51229131;10,50606021;10,50606021
4223,00;11,72;6736,859063;0,77;13,9730013;10,72851411;10,72851411
4224,00;7,05;1469,243707;0,39;13,19415905;5,155986333;5,155986333
4225,00;14,83;13660,68967;0,64;19,94658331;12,78667864;12,78667864
4226,00;21,48;41535,15192;0,91;22,88984979;20,81335662;20,81335662
4227,00;19,13;29336,65277;0,71;23,98682752;17,08734427;17,08734427
4228,00;25,23;67283,53392;0,72;31,54302836;22,56619824;22,56619824
4229,00;33,73;160796,9732;0,92;35,70250974;32,79028994;32,79028994
4230,00;31,06;125544,1366;0,59;43,9883593;26,10267587;26,10267587
4231,00;4,23;317,3566408;0,64;5,708819801;3,64297611;3,64297611
4232,00;14,66;13192,26783;0,84;16,43728159;13,84205045;13,84205045
4233,00;21,67;42613,95378;0,77;25,70973326;19,89220037;19,89220037
4234,00;17,62;22901,85833;0,54;26,72464339;14,30326213;14,30326213
4235,00;20,73;37313,36815;0,83;23,52121693;19,46068076;19,46068076
4236,00;15,96;17021,53731;0,87;17,50400047;15,23654251;15,23654251
4237,00;17,62;22901,85833;0,42;31,24839025;13,22748362;13,22748362
4238,00;13,00;9211,115221;0,71;16,36830864;11,59070627;11,59070627
4239,00;30,51;119001,5467;0,65;40,71121211;26,4164821;26,4164821
4240,00;32,23;140181,1379;0,93;33,75376689;31,48758569;31,48758569
4241,00;10,17;4407,464687;0,87;11,12631577;9,724659983;9,724659983
4242,00;16,69;19470,44512;0,79;19,58279074;15,40658357;15,40658357
4243,00;25,78;71746,96369;0,84;29,05709337;24,27903237;24,27903237
4244,00;36,40;202020,3736;0,84;40,9469512;34,31962192;34,31962192
4245,00;31,03;125156,056;0,57;44,90016078;25,79631561;25,79631561
4246,00;9,77;3908,820095;0,59;13,86250489;8,204605057;8,204605057
4247,00;47,54;450040,2147;0,50;75,35410602;37,75964443;37,75964443
4248,00;10,93;5462,742159;0,90;11,76125205;10,53014298;10,53014298
4249,00;10,17;4407,464687;0,77;12,1555562;9,303849964;9,303849964
4250,00;17,62;22901,85833;0,67;23,00269972;15,41706318;15,41706318
4251,00;21,85;43701,93721;0,51;34,04962521;17,50450652;17,50450652
4252,00;4,23;317,3566408;0,64;5,708819801;3,64297611;3,64297611
4253,00;14,93;13931,91641;0,76;17,93383383;13,61835198;13,61835198
4254,00;19,33;30238,0475;0,52;29,89466892;15,5394518;15,5394518
4255,00;19,80;32499,98535;0,74;24,25211468;17,88638075;17,88638075
4256,00;22,39;47020,21794;0,68;29,02562292;19,66560174;19,66560174
4257,00;16,45;18641,9865;0,57;24,03125535;13,6086035;13,6086035
4258,00;13,23;9703,040283;0,68;17,03196097;11,66211409;11,66211409
4259,00;28,73;99370,15597;0,70;36,28393909;25,56974909;25,56974909
4260,00;11,63;6590,937531;0,71;14,60536266;10,37942083;10,37942083
4261,00;49,21;499022,0012;0,34;100,0302262;34,51039393;34,51039393
4262,00;36,24;199296,5266;0,87;39,66556342;34,6336885;34,6336885
4263,00;9,33;3407,061462;0,32;20,14093375;6,354858414;6,354858414
4264,00;16,81;19889,15549;0,57;24,49238695;13,92349653;13,92349653
4265,00;18,71;27444,34232;0,49;30,23549861;14,72053322;14,72053322
4266,00;19,90;32996,16302;0,61;27,77369386;16,84110539;16,84110539
4267,00;9,77;3908,820095;0,49;15,68345361;7,713610133;7,713610133
4268,00;24,91;64776,23734;0,86;27,58346625;23,67767929;23,67767929
4269,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
4270,00;11,28;6018,022223;0,43;19,85786026;8,505823445;8,505823445
4271,00;22,74;49276,9533;0,86;25,2361962;21,59064775;21,59064775
4272,00;27,50;87068,13082;0,58;39,55171669;22,92464593;22,92464593
4273,00;10,74;5191,89399;0,65;14,31074612;9,306523214;9,306523214
4274,00;10,17;4407,464687;0,92;10,7239052;9,905436834;9,905436834
4275,00;23,42;53794,39407;0,72;29,12631479;20,99816944;20,99816944
4276,00;5,37;647,998842;0,47;8,936577451;4,160611819;4,160611819
4277,00;18,17;25138,88195;0,73;22,46760385;16,34369676;16,34369676
4278,00;36,67;206587,4192;0,58;53,01277358;30,50123098;30,50123098
4279,00;15,96;17021,53731;0,73;19,64775209;14,38131673;14,38131673
4280,00;17,39;22026,68842;0,59;24,65441869;14,60437299;14,60437299
4281,00;14,66;13192,26783;0,72;18,29483223;13,1205249;13,1205249
4282,00;15,45;15450,96808;0,69;19,716524;13,67786671;13,67786671
4283,00;11,97;7180,961044;0,55;17,79908807;9,814046351;9,814046351
4284,00;18,50;26514,07599;0,85;20,58259555;17,53653852;17,53653852
4285,00;14,66;13192,26783;0,82;16,66593252;13,74676839;13,74676839
4286,00;20,54;36281,69912;0,92;21,77010662;19,94661596;19,94661596
4287,00;8,92;2973,540194;0,68;11,54589072;7,841134091;7,841134091
4288,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
4289,00;22,74;49276,9533;0,77;27,04745985;20,85520087;20,85520087
4290,00;83,93;2476696,078;0,40;155,5753755;61,64837375;61,64837375
4291,00;34,35;169732,8355;0,69;44,16986658;30,28834788;30,28834788
4292,00;17,16;21162,95941;0,74;20,95076611;15,52901611;15,52901611
4293,00;31,03;125156,056;0,90;33,28873241;29,95939236;29,95939236
4294,00;31,67;132993,2597;0,59;44,92704989;26,58376933;26,58376933
4295,00;25,54;69822,37092;0,46;42,89939806;19,71185029;19,71185029
4296,00;12,93;9049,045146;0,58;18,64240455;10,76480355;10,76480355
4297,00;5,64;752,2527779;0,30;12,51762838;3,787708672;3,787708672
4298,00;11,28;6018,022223;0,71;14,13614981;10,08131116;10,08131116
4299,00;15,96;17021,53731;0,58;22,98825983;13,29541927;13,29541927
4300,00;26,65;79284,10906;0,66;35,19235114;23,19127519;23,19127519
4301,00;23,26;52727,50025;0,71;29,09469052;20,80019544;20,80019544
4302,00;49,43;505802,9716;0,45;84,12399676;37,88666995;37,88666995
4303,00;26,24;75648,09126;0,68;33,77991382;23,12200091;23,12200091
4304,00;7,73;1931,37101;0,52;12,01906784;6,193742648;6,193742648
4305,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
4306,00;26,46;77624,32227;0,69;33,80402317;23,41371948;23,41371948
4307,00;45,68;399343,9034;0,59;65,10447593;38,26694578;38,26694578
4308,00;9,36;3430,542792;0,74;11,43033238;8,464624286;8,464624286
4309,00;10,56;4925,676281;1,00;10,58161428;10,54174885;10,54174885
4310,00;22,48;47581,09161;0,89;24,26292681;21,63721208;21,63721208
4311,00;22,74;49276,9533;0,58;32,51709583;19,02049189;19,02049189
4312,00;48,70;483724,6392;0,56;71,3496275;40,23082559;40,23082559
4313,00;7,98;2127,692162;0,47;13,10717463;6,225232117;6,225232117
4314,00;37,95;228976,9022;0,89;40,8979717;36,55953372;36,55953372
4315,00;13,23;9703,040283;0,81;15,27864503;12,31309392;12,31309392
4316,00;7,37;1677,856565;0,50;11,62894823;5,868983554;5,868983554
4317,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
4318,00;28,07;92624,65539;0,77;33,3608816;25,74543526;25,74543526
4319,00;36,35;201111,0556;0,91;38,56352221;35,28460999;35,28460999
4320,00;14,93;13931,91641;0,80;17,26430332;13,87990829;13,87990829
4321,00;34,41;170592,2412;0,59;49,15777648;28,78320942;28,78320942
4322,00;29,85;111455,3314;0,83;33,76998999;28,06988628;28,06988628
4323,00;16,45;18641,9865;0,67;21,56835083;14,36459283;14,36459283
4324,00;19,95;33245,19003;0,58;28,78328854;16,60542133;16,60542133
4325,00;11,63;6590,937531;0,61;16,23125126;9,84585176;9,84585176
4326,00;29,21;104440,6978;0,84;32,91778426;27,52170152;27,52170152
4327,00;11,97;7180,961044;0,54;17,96785016;9,767848657;9,767848657
4328,00;12,93;9049,045146;0,50;20,47427517;10,27194783;10,27194783
4329,00;9,36;3430,542792;0,51;14,57762609;7,495380983;7,495380983
4330,00;16,45;18641,9865;0,49;26,28740813;13,01151618;13,01151618
4331,00;28,49;96866,60329;0,79;33,41859108;26,3056273;26,3056273
4332,00;9,36;3430,542792;0,61;13,05635974;7,920016057;7,920016057
4333,00;28,35;95445,59158;0,77;33,60693777;26,03869182;26,03869182
4334,00;18,34;25823,42742;0,65;24,48066035;15,86905528;15,86905528
4335,00;21,85;43701,93721;0,95;22,5875172;21,49175057;21,49175057
4336,00;39,94;266959,4991;0,59;56,59418847;33,55772157;33,55772157
4337,00;27,93;91224,80147;0,93;29,23434776;27,29389109;27,29389109
4338,00;24,18;59252,24661;0,79;28,34794226;22,33815687;22,33815687
4339,00;22,92;50418,47628;0,65;30,56102453;19,84570808;19,84570808
4340,00;13,96;11403,10017;0,60;19,60710896;11,78312226;11,78312226
4341,00;16,21;17825,62325;0,88;17,68884311;15,51059086;15,51059086
4342,00;28,49;96866,60329;0,74;34,90026236;25,74117606;25,74117606
4343,00;17,16;21162,95941;0,86;19,00732986;16,30359352;16,30359352
4344,00;12,30;7787,610372;0,32;26,10744514;8,438701321;8,438701321
4345,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
4346,00;12,30;7787,610372;0,80;14,3029343;11,40105999;11,40105999
4347,00;36,07;196585,0326;0,84;40,67247622;33,9688319;33,9688319
4348,00;14,18;11930,69893;0,79;16,54004069;13,12261393;13,12261393
4349,00;18,77;27678,5749;0,75;22,72354188;17,0525584;17,0525584
4350,00;10,56;4925,676281;0,72;13,1378807;9,460758827;9,460758827
4351,00;26,31;76304,94652;0,57;38,10929548;21,86334367;21,86334367
4352,00;34,89;177955,3133;0,88;38,08423469;33,39939183;33,39939183
4353,00;15,45;15450,96808;0,93;16,16881792;15,10408454;15,10408454
4354,00;7,98;2127,692162;0,54;11,96816776;6,514727554;6,514727554
4355,00;17,39;22026,68842;0,82;19,78876119;16,3012533;16,3012533
4356,00;27,06;82976,5845;0,69;34,67038907;23,90309375;23,90309375
4357,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
4358,00;26,98;82301,06486;0,49;43,59414508;21,2297236;21,2297236
4359,00;19,68;31914,63302;0,57;28,55113164;16,33574553;16,33574553
4360,00;23,94;57447,68835;0,73;29,59301996;21,52768503;21,52768503
4361,00;7,98;2127,692162;0,72;9,919921404;7,155763468;7,155763468
4362,00;21,48;41535,15192;0,76;25,77731749;19,61303199;19,61303199
4363,00;11,63;6590,937531;0,56;17,07798436;9,598668371;9,598668371
4364,00;34,23;168018,3705;0,81;39,50687293;31,86381352;31,86381352
4365,00;27,68;88792,22123;0,50;43,65675355;22,03522234;22,03522234
4366,00;6,91;1381,976598;0,82;7,897781444;6,46328764;6,46328764
4367,00;21,67;42613,95378;0,87;23,72902184;20,70578464;20,70578464
4368,00;41,94;308931,5219;0,65;55,84334313;36,34135385;36,34135385
4369,00;25,58;70141,92378;0,73;31,49403516;23,0584642;23,0584642
4370,00;26,46;77624,32227;0,68;34,17724791;23,28552648;23,28552648
4371,00;11,97;7180,961044;0,83;13,52527022;11,2583308;11,2583308
4372,00;13,08;9374,141459;0,54;19,80963714;10,62877434;10,62877434
4373,00;17,84;23788,32154;0,77;21,19061237;16,37064692;16,37064692
4374,00;43,97;356191,2311;0,72;54,91426969;39,35090285;39,35090285
4375,00;16,69;19470,44512;0,50;26,44861081;13,25690678;13,25690678
4376,00;5,64;752,2527779;0,30;12,51762838;3,787708672;3,787708672
4377,00;30,77;122065,8712;0,41;55,42262987;22,93027473;22,93027473
4378,00;17,39;22026,68842;0,53;26,43908272;14,10285718;14,10285718
4379,00;12,30;7787,610372;0,46;20,6101999;9,497661797;9,497661797
4380,00;9,36;3430,542792;0,74;11,40514063;8,47396749;8,47396749
4381,00;18,50;26514,07599;0,76;22,12022591;16,91605796;16,91605796
4382,00;12,38;7941,817706;0,43;21,80663629;9,324408948;9,324408948
4383,00;12,93;9049,045146;0,85;14,4116878;12,24333267;12,24333267
4384,00;40,29;273980,1281;0,79;47,17945039;37,23392237;37,23392237
4385,00;35,06;180578,7069;0,44;60,16303586;26,76850355;26,76850355
4386,00;32,16;139376,2713;0,75;38,80930698;29,28074837;29,28074837
4387,00;14,38;12466,19268;0,80;16,72150963;13,34089209;13,34089209
4388,00;12,30;7787,610372;0,36;24,48589315;8,713644304;8,713644304
4389,00;20,92;38354,63441;0,89;22,63065965;20,11481361;20,11481361
4390,00;17,84;23788,32154;0,70;22,70877333;15,81396443;15,81396443
4391,00;33,32;154929,8586;0,74;40,71835173;30,13895311;30,13895311
4392,00;27,93;91224,80147;0,61;38,86048899;23,67325784;23,67325784
4393,00;38,27;234693,2224;0,37;74,27527536;27,46526755;27,46526755
4394,00;25,85;72392,36125;0,77;30,68212097;23,73336824;23,73336824
4395,00;24,10;58648,66127;0,91;25,68209811;23,34906513;23,34906513
4396,00;4,89;488,6025119;0,39;9,131582813;3,574049079;3,574049079
4397,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
4398,00;17,39;22026,68842;0,77;20,76493353;15,91347503;15,91347503
4399,00;47,41;446479,4676;0,65;62,96479695;41,14409722;41,14409722
4400,00;31,88;135773,5509;0,53;48,97917506;25,72512836;25,72512836
4401,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
4402,00;28,21;94031,59728;0,73;34,93187261;25,35021624;25,35021624
4403,00;28,47;96688,59423;0,51;44,40695213;22,79910691;22,79910691
4404,00;20,92;38354,63441;0,46;35,0449699;16,16410911;16,16410911
4405,00;40,98;288202,3357;0,87;44,97506703;39,11276637;39,11276637
4406,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
4407,00;16,45;18641,9865;0,86;18,19863251;15,63804333;15,63804333
4408,00;12,30;7787,610372;0,70;15,53261568;10,94045803;10,94045803
4409,00;23,60;55070,73508;0,71;29,57066493;21,08558172;21,08558172
4410,00;28,63;98294,5979;0,72;35,49336794;25,71265454;25,71265454
4411,00;19,54;31270,56078;0,78;23,1049044;17,97510526;17,97510526
4412,00;12,73;8648,090781;0,65;16,92511493;11,04460026;11,04460026
4413,00;10,56;4925,676281;1,00;10,58161428;10,54174885;10,54174885
4414,00;30,25;115963,3022;0,52;46,51801417;24,39525707;24,39525707
4415,00;11,63;6590,937531;0,78;13,67879456;10,72519951;10,72519951
4416,00;31,41;129839,3525;0,82;35,83404129;29,4110799;29,4110799
4417,00;4,89;488,6025119;0,39;9,131582813;3,574049079;3,574049079
4418,00;26,16;74993,13168;0,71;32,91940825;23,32063815;23,32063815
4419,00;20,34;35259,71755;0,59;28,9061662;17,06474733;17,06474733
4420,00;16,93;20310,82502;0,62;23,21536157;14,45212641;14,45212641
4421,00;22,83;49846,62551;0,84;25,59564667;21,56207358;21,56207358
4422,00;23,22;52436,991;0,69;29,7287989;20,52040345;20,52040345
4423,00;7,60;1835,611725;0,49;12,14301512;6,007348665;6,007348665
4424,00;13,60;10541,64166;0,79;15,93501914;12,56705528;12,56705528
4425,00;31,09;125932,6175;0,58;44,4608766;26,00373909;26,00373909
4426,00;27,93;91224,80147;0,61;38,8590595;23,67369326;23,67369326
4427,00;24,67;62916,7044;0,79;28,80570777;22,8349152;22,8349152
4428,00;7,98;2127,692162;0,84;8,951631927;7,53284418;7,53284418
4429,00;35,23;183214,8666;0,52;54,62698154;28,29648227;28,29648227
4430,00;28,94;101532,9419;0,97;29,54524103;28,64279612;28,64279612
4431,00;17,39;22026,68842;0,53;26,60813586;14,05798498;14,05798498
4432,00;12,13;7482,236052;0,67;15,79440283;10,63456654;10,63456654
4433,00;11,28;6018,022223;0,96;11,63281718;11,11322577;11,11322577
4434,00;11,28;6018,022223;0,81;13,00763612;10,50953254;10,50953254
4435,00;18,71;27444,34232;0,53;28,6440363;15,12394194;15,12394194
