a,b,c
31.20226087,20.74642794,20.74642794
22.87556418,12.29943274,12.29943274
28.07842829,11.19442892,11.19442892
21.80212071,13.65229663,13.65229663
24.4194593,21.44025728,21.44025728
58.85448461,32.53704788,32.53704788
26.42530336,22.305201,22.305201
13.76999985,10.21446492,10.21446492
24.97214684,21.57915567,21.57915567
5.920832418,3.274716546,3.274716546
49.26509435,26.88296235,26.88296235
15.51611561,8.705568258,8.705568258
17.59703834,14.83863945,14.83863945
50.65390032,26.84015449,26.84015449
7.27446478,4.968634752,4.968634752
20.35609536,17.01505103,17.01505103
27.38376668,20.00505622,20.00505622
17.39725456,15.72881413,15.72881413
24.19423757,12.95982435,12.95982435
118.4899506,31.12037979,31.12037979
13.85084253,5.478706509,5.478706509
16.44488232,15.34965036,15.34965036
35.03108978,23.97330934,23.97330934
16.47953836,11.63286582,11.63286582
28.02137725,17.08147996,17.08147996
31.35208711,16.62134927,16.62134927
5.920832418,3.274716546,3.274716546
27.19787128,22.45559243,22.45559243
14.0414371,6.014566247,6.014566247
29.06057966,14.3056775,14.3056775
24.49913463,22.41678528,22.41678528
22.52793582,10.14025584,10.14025584
18.90422899,11.44482073,11.44482073
41.89036031,24.01195542,24.01195542
10.21639715,8.953405046,8.953405046
19.08502895,16.59907503,16.59907503
15.53351601,11.04792628,11.04792628
20.48798411,15.54399457,15.54399457
5.920832418,3.274716546,3.274716546
31.39937597,28.9150753,28.9150753
17.74430793,12.57529193,12.57529193
40.56584566,22.4573354,22.4573354
14.87821499,6.907441046,6.907441046
21.05789106,17.78914901,17.78914901
44.31244288,19.21735088,19.21735088
29.4118003,26.79385622,26.79385622
6.356179535,3.736367025,3.736367025
31.44243302,13.18660463,13.18660463
36.32538514,28.32355152,28.32355152
14.49230653,8.765449105,8.765449105
17.61721031,14.83014178,14.83014178
60.48284007,43.36536699,43.36536699
17.2768236,12.83975359,12.83975359
27.22520839,22.44431565,22.44431565
14.74042709,10.33175882,10.33175882
32.28671948,24.00859123,24.00859123
13.98271974,8.674696506,8.674696506
18.19509746,13.97043122,13.97043122
37.19240195,26.92615375,26.92615375
27.45549289,24.13103772,24.13103772
24.85847809,17.66688613,17.66688613
17.64670067,8.703886621,8.703886621
12.5720206,10.43851774,10.43851774
21.17231411,16.98812334,16.98812334
31.24976935,16.82492145,16.82492145
38.10102063,15.60788421,15.60788421
9.898740795,5.035355403,5.035355403
70.27569351,34.13903898,34.13903898
16.57455864,11.00637011,11.00637011
61.34891038,41.07229796,41.07229796
16.87463846,10.90806859,10.90806859
39.42251019,29.88620639,29.88620639
30.60485822,27.9418054,27.9418054
19.30979437,13.21197115,13.21197115
51.87114616,31.51676374,31.51676374
16.66593252,13.74676839,13.74676839
38.24018608,25.66849584,25.66849584
16.9003512,15.14139913,15.14139913
14.23457013,10.97424881,10.97424881
24.04875478,9.646619527,9.646619527
14.29760188,11.40318586,11.40318586
47.41503441,21.18507725,21.18507725
27.54654763,18.23186224,18.23186224
12.26619179,9.261796633,9.261796633
21.91029593,16.40047297,16.40047297
25.69164249,19.13540627,19.13540627
26.13939991,22.9057316,22.9057316
55.03284727,32.13499431,32.13499431
23.09465987,10.69043182,10.69043182
5.920832418,3.274716546,3.274716546
16.25440282,10.6947908,10.6947908
12.33634967,9.763269851,9.763269851
16.69741228,15.96443201,15.96443201
28.4893271,14.90571619,14.90571619
42.59674254,36.89399173,36.89399173
17.11231169,10.21685093,10.21685093
27.00093908,22.77169259,22.77169259
23.74804118,12.77320775,12.77320775
33.12292794,25.24827239,25.24827239
30.98789264,25.54072442,25.54072442
21.35078351,15.0699763,15.0699763
13.15973412,8.941833082,8.941833082
44.75205311,30.50835774,30.50835774
20.00380428,19.31822552,19.31822552
19.57735447,9.357718543,9.357718543
25.89069231,17.77044905,17.77044905
27.5118699,15.16819451,15.16819451
37.12269698,26.23268325,26.23268325
15.03405996,5.812620286,5.812620286
14.52567098,6.99076174,6.99076174
14.44027838,14.35604563,14.35604563
20.09463611,12.16977475,12.16977475
14.37424372,10.4625318,10.4625318
13.45016022,10.45607999,10.45607999
17.05097294,13.21137531,13.21137531
92.76015346,37.21982754,37.21982754
32.6970388,22.37186319,22.37186319
24.37428926,12.91186883,12.91186883
25.20110867,22.16419666,22.16419666
23.18892067,19.052626,19.052626
26.35882623,20.63644958,20.63644958
39.50567118,22.93800186,22.93800186
19.34386122,16.81200356,16.81200356
30.77220939,23.69860198,23.69860198
19.02781967,17.67934022,17.67934022
5.957798479,4.424769363,4.424769363
14.30116521,8.077794949,8.077794949
20.14055815,11.98014257,11.98014257
28.93566187,18.75058838,18.75058838
41.95855436,19.19788102,19.19788102
25.75344003,19.17639085,19.17639085
52.53237807,42.38721348,42.38721348
29.93607042,21.62655535,21.62655535
15.99333313,10.7817265,10.7817265
38.2762492,32.0002902,32.0002902
15.65661223,14.18294855,14.18294855
49.48965254,38.82526505,38.82526505
37.38444167,19.55108853,19.55108853
16.71981516,14.10410035,14.10410035
26.52228261,18.39022149,18.39022149
60.98401581,33.94649365,33.94649365
8.298463759,4.651989701,4.651989701
21.42656441,13.77142291,13.77142291
8.449774004,5.450013254,5.450013254
37.27072357,23.05417367,23.05417367
16.05222274,6.650051573,6.650051573
11.65004759,7.80600369,7.80600369
19.72406947,10.27802656,10.27802656
44.89675151,26.51355342,26.51355342
14.5115522,12.30990974,12.30990974
30.07804358,20.4573556,20.4573556
17.81200794,7.685881354,7.685881354
21.1278314,19.16327874,19.16327874
24.9280176,20.84035283,20.84035283
23.73123345,21.74892814,21.74892814
22.91676888,14.24186757,14.24186757
12.40030756,9.211574896,9.211574896
31.0640707,21.88132483,21.88132483
23.61900602,17.21988184,17.21988184
37.82064213,33.92547586,33.92547586
45.21227237,38.34951733,38.34951733
63.67665011,38.49978407,38.49978407
54.54539653,37.26923162,37.26923162
28.17291908,20.66972172,20.66972172
20.02368034,13.91047374,13.91047374
18.34301509,14.18071672,14.18071672
12.01695456,5.881917416,5.881917416
41.55382766,24.28099524,24.28099524
50.28545288,36.06567333,36.06567333
21.9741674,18.71903462,18.71903462
17.5131243,11.69627782,11.69627782
17.84380306,7.231607155,7.231607155
23.44177722,17.84548119,17.84548119
7.877288923,7.650682197,7.650682197
87.41109486,31.09358848,31.09358848
14.78630471,10.76755639,10.76755639
36.59049173,33.99075896,33.99075896
23.55559339,16.96113704,16.96113704
31.26219839,28.38903702,28.38903702
18.68769344,11.13350124,11.13350124
7.453065063,6.653322629,6.653322629
5.920832418,3.274716546,3.274716546
20.47899084,14.90399332,14.90399332
14.39629946,9.989808268,9.989808268
9.131582813,3.574049079,3.574049079
28.81796731,16.34586808,16.34586808
29.29106787,22.977139,22.977139
13.49582029,9.830178485,9.830178485
24.91271454,19.17141168,19.17141168
42.71052267,39.45668792,39.45668792
27.54212799,20.90507873,20.90507873
35.0340056,26.81732906,26.81732906
14.27720245,9.317449434,9.317449434
23.0929252,17.48585731,17.48585731
19.09961378,14.24300346,14.24300346
23.0816949,18.95894539,18.95894539
15.03224257,7.878919241,7.878919241
25.97803854,18.06567299,18.06567299
17.87324155,12.34143052,12.34143052
5.920832418,3.274716546,3.274716546
16.02268338,14.40766161,14.40766161
24.65728374,17.67124082,17.67124082
14.53400243,11.86366182,11.86366182
62.98957834,27.79517162,27.79517162
24.2376049,21.00608543,21.00608543
12.77081961,11.09992151,11.09992151
27.32503022,20.98796002,20.98796002
16.72150963,13.34089209,13.34089209
41.81728094,34.41850351,34.41850351
27.35399815,18.17103111,18.17103111
26.29674714,21.93908843,21.93908843
25.25225127,22.20344589,22.20344589
21.14300324,15.45825819,15.45825819
14.52900913,10.4066583,10.4066583
18.24560264,17.14387703,17.14387703
9.131582813,3.574049079,3.574049079
31.17911515,17.60219593,17.60219593
52.82865131,35.57423743,35.57423743
34.86282735,24.41765782,24.41765782
53.13118421,26.87941931,26.87941931
27.01879035,17.13906613,17.13906613
18.53871734,13.92897864,13.92897864
15.5079372,10.0728479,10.0728479
29.66001026,20.82781788,20.82781788
21.2148735,16.51443219,16.51443219
50.06030126,38.95936968,38.95936968
5.957798479,4.424769363,4.424769363
13.49582029,9.830178485,9.830178485
33.20616278,11.57690431,11.57690431
24.3581412,15.55458478,15.55458478
28.89484608,23.57761651,23.57761651
19.04359012,12.50109917,12.50109917
21.1120422,14.51899873,14.51899873
5.920832418,3.274716546,3.274716546
26.63879976,10.3402565,10.3402565
30.93314006,11.19184968,11.19184968
73.9148617,31.58791226,31.58791226
23.33367779,18.0263296,18.0263296
19.33658234,10.19002478,10.19002478
26.29199263,22.24177558,22.24177558
19.76320001,13.66170521,13.66170521
21.13217704,16.08492118,16.08492118
41.36172766,20.12079779,20.12079779
14.31018632,10.48592263,10.48592263
12.57715898,9.539560142,9.539560142
34.81453849,14.18340991,14.18340991
80.00455603,25.81369914,25.81369914
8.449774004,5.450013254,5.450013254
8.951631927,7.53284418,7.53284418
45.72534774,29.46700519,29.46700519
25.83771837,20.59488111,20.59488111
5.957798479,4.424769363,4.424769363
30.13621778,20.21176924,20.21176924
16.14986293,13.18145005,13.18145005
5.920832418,3.274716546,3.274716546
33.27622102,28.08780724,28.08780724
12.78970697,10.59869249,10.59869249
16.27112202,11.10852375,11.10852375
30.736886,23.76512489,23.76512489
40.60959461,14.60444902,14.60444902
17.94024449,12.50643211,12.50643211
52.97090612,25.81825324,25.81825324
22.46065792,21.01127274,21.01127274
29.04186489,20.35814969,20.35814969
58.73635234,35.31474921,35.31474921
65.57846976,37.41740758,37.41740758
18.36782777,11.98732097,11.98732097
15.11514316,9.519962622,9.519962622
19.642551,11.22766728,11.22766728
33.17224036,28.70012833,28.70012833
22.09859209,15.42581068,15.42581068
25.94220333,19.29724516,19.29724516
21.59653982,13.39435439,13.39435439
18.40037614,14.15859609,14.15859609
30.1704484,15.48371301,15.48371301
15.51694985,13.04210989,13.04210989
26.95705678,23.72053113,23.72053113
14.53584354,6.457350559,6.457350559
19.09361866,10.25465317,10.25465317
63.17178425,52.06367382,52.06367382
5.920832418,3.274716546,3.274716546
31.56827892,25.30485073,25.30485073
61.89229026,34.63690321,34.63690321
16.33261394,13.49878763,13.49878763
23.10073419,19.63699504,19.63699504
82.06307194,33.12949025,33.12949025
8.291598756,5.706803785,5.706803785
9.938669318,6.811212487,6.811212487
5.920832418,3.274716546,3.274716546
49.80981521,26.88286568,26.88286568
20.16109242,13.18663758,13.18663758
38.21288904,29.25012325,29.25012325
11.81942408,8.324131996,8.324131996
30.73099395,29.03011874,29.03011874
15.90920861,9.945004978,9.945004978
11.58768334,9.529098292,9.529098292
67.04806631,34.61874872,34.61874872
34.69653476,23.89408593,23.89408593
18.46456158,9.231234701,9.231234701
16.84482165,10.91771845,10.91771845
11.42719537,8.46578607,8.46578607
29.85454838,19.15936523,19.15936523
22.19410862,13.84711195,13.84711195
14.45783152,11.78456399,11.78456399
6.356179535,3.736367025,3.736367025
48.04642196,23.41461877,23.41461877
36.36472519,26.55024489,26.55024489
20.17261673,14.60680463,14.60680463
30.61225182,16.58240322,16.58240322
5.920832418,3.274716546,3.274716546
50.72006615,33.91166001,33.91166001
11.92361164,9.930811014,9.930811014
28.8354348,25.13441545,25.13441545
10.64180173,7.546870581,7.546870581
35.16613392,21.17145021,21.17145021
29.82492899,22.71580809,22.71580809
88.27849186,35.16224308,35.16224308
15.88593766,13.29049577,13.29049577
22.24638143,19.45205193,19.45205193
70.31714908,42.25528626,42.25528626
34.95185507,22.23652664,22.23652664
31.9823894,24.07127823,24.07127823
38.40874075,25.2555579,25.2555579
7.27446478,4.968634752,4.968634752
34.75534856,29.72842997,29.72842997
58.96693987,24.16445684,24.16445684
37.29618675,29.5235015,29.5235015
34.79788917,26.15719417,26.15719417
33.88889507,23.1847991,23.1847991
28.02168037,18.81120037,18.81120037
33.72245479,27.71261608,27.71261608
23.2392911,15.92461921,15.92461921
28.82798526,20.43353039,20.43353039
16.51341562,11.2328392,11.2328392
14.8675377,11.40247257,11.40247257
14.3029343,11.40105999,11.40105999
22.28604138,17.14611148,17.14611148
38.34464064,26.51850878,26.51850878
16.74492681,12.16037176,12.16037176
17.34030231,14.58495893,14.58495893
58.46108451,27.31996947,27.31996947
11.43168887,7.281473715,7.281473715
37.05330136,33.69471898,33.69471898
28.29194436,20.62619674,20.62619674
87.67704236,47.71801664,47.71801664
7.27446478,4.968634752,4.968634752
25.69276786,23.16410602,23.16410602
38.27042721,27.24584886,27.24584886
31.78682815,28.59255424,28.59255424
18.90794871,10.30487886,10.30487886
16.94117871,8.773830389,8.773830389
21.4908281,13.75081726,13.75081726
28.24323588,20.87812423,20.87812423
16.90593441,13.02799402,13.02799402
26.71566957,21.58675686,21.58675686
17.01658309,8.31289795,8.31289795
27.8667018,16.62252048,16.62252048
29.75099299,24.95766053,24.95766053
27.49097244,19.784593,19.784593
12.6185275,11.65581489,11.65581489
31.09655839,28.56332375,28.56332375
43.63510738,30.9730556,30.9730556
41.79644289,23.69468063,23.69468063
10.56778581,6.932950366,6.932950366
25.60515116,18.3922911,18.3922911
21.68226254,13.0431126,13.0431126
12.56760462,9.150058305,9.150058305
6.395903681,4.534758518,4.534758518
32.38863573,24.42770738,24.42770738
32.90842113,28.29202894,28.29202894
8.449774004,5.450013254,5.450013254
17.42860395,14.18272885,14.18272885
12.90719762,7.965648458,7.965648458
20.73989207,13.00133218,13.00133218
24.59706432,15.90166724,15.90166724
20.79815287,18.94572142,18.94572142
28.8263528,21.92558845,21.92558845
31.35756567,18.69455789,18.69455789
27.79537321,19.85638178,19.85638178
29.60194389,21.07443871,21.07443871
27.26066881,23.58806917,23.58806917
36.72861116,14.70001751,14.70001751
18.06869343,7.186462469,7.186462469
21.29311616,17.39161581,17.39161581
20.36710795,11.38377624,11.38377624
15.21542581,11.91557535,11.91557535
15.35495931,13.88841306,13.88841306
17.94952142,7.210279494,7.210279494
26.35375288,20.63843584,20.63843584
16.51240798,13.42509624,13.42509624
13.23058825,7.324922348,7.324922348
22.82335807,17.37446248,17.37446248
5.920832418,3.274716546,3.274716546
73.86009606,31.59962096,31.59962096
71.92474178,40.32151148,40.32151148
26.91187821,12.43177435,12.43177435
11.50050279,4.671557422,4.671557422
5.708819801,3.64297611,3.64297611
45.59108429,23.18099324,23.18099324
59.93061604,39.16951598,39.16951598
5.920832418,3.274716546,3.274716546
13.90507782,11.10350951,11.10350951
23.06939308,15.98315127,15.98315127
19.11403328,14.92113598,14.92113598
23.60405299,18.95239209,18.95239209
13.80495391,10.20152524,10.20152524
30.83324954,21.09027902,21.09027902
94.89797412,44.23404061,44.23404061
14.52082893,9.476879138,9.476879138
31.26743031,15.03414283,15.03414283
20.51412283,10.98656687,10.98656687
21.19985537,17.87868359,17.87868359
17.59307324,15.19792268,15.19792268
18.48088832,13.77303589,13.77303589
11.93677222,8.979480571,8.979480571
46.51680963,30.84825712,30.84825712
15.45414155,12.76107841,12.76107841
18.89363967,6.583840507,6.583840507
29.92955885,21.18293852,21.18293852
23.58079528,9.227538689,9.227538689
18.8287035,16.71167924,16.71167924
29.62923567,24.04347489,24.04347489
25.40074192,17.80893442,17.80893442
38.99266756,18.1452584,18.1452584
13.64092258,8.270974168,8.270974168
30.49421232,21.86652846,21.86652846
33.55306234,24.93878313,24.93878313
26.81646267,16.16070232,16.16070232
21.67080625,14.33059608,14.33059608
42.16630552,34.3515642,34.3515642
25.18702947,19.39081316,19.39081316
29.26646118,20.96738714,20.96738714
22.62356145,16.21362335,16.21362335
19.69959369,8.539922992,8.539922992
21.62929184,14.9726381,14.9726381
23.35751539,11.93294952,11.93294952
25.92689687,24.18718775,24.18718775
16.5367541,12.63356442,12.63356442
26.1451531,14.73811703,14.73811703
17.09771011,11.6396692,11.6396692
29.20554526,25.72446652,25.72446652
16.22382779,11.5393251,11.5393251
72.52170545,23.99464264,23.99464264
11.24311431,6.721508917,6.721508917
31.54734089,23.40564896,23.40564896
10.42648359,7.624397883,7.624397883
44.19328932,34.36546928,34.36546928
33.97213174,29.84015503,29.84015503
40.92892618,29.98047621,29.98047621
14.3888665,10.45721414,10.45721414
26.92428485,10.8154187,10.8154187
17.0121882,13.22642653,13.22642653
36.5083022,32.25618802,32.25618802
22.41504813,16.51048124,16.51048124
16.45519026,10.20693917,10.20693917
25.71111938,19.89166416,19.89166416
28.17709315,14.19676853,14.19676853
31.90190529,27.71173327,27.71173327
12.06749385,6.487861186,6.487861186
33.73400563,27.23422328,27.23422328
17.12915928,8.5064936,8.5064936
42.19931207,21.31188178,21.31188178
14.03985556,11.05008607,11.05008607
9.653290181,5.846128526,5.846128526
40.08212467,29.63927397,29.63927397
25.0869486,23.3812677,23.3812677
10.29801368,6.353885726,6.353885726
36.10924993,32.94650644,32.94650644
36.36278114,20.22433499,20.22433499
17.48923487,16.30265096,16.30265096
24.47427401,23.42510006,23.42510006
29.94346138,17.24792761,17.24792761
10.61510576,5.574987231,5.574987231
38.87483182,29.59298601,29.59298601
37.68391667,22.36439167,22.36439167
39.58215523,31.4679814,31.4679814
36.3743159,25.21420699,25.21420699
42.23674962,33.71540831,33.71540831
40.66129575,28.44096171,28.44096171
33.42391358,28.30924871,28.30924871
21.71876076,15.40630644,15.40630644
10.44324853,7.77644482,7.77644482
26.55849247,16.2389994,16.2389994
